LUCAT1	ceRNA or sponge	ZEB1
LUCAT1	ceRNA or sponge	HOXA13
LUCAT1	ceRNA or sponge	MIR181A1
LUCAT1	expression association	CDK4
LUCAT1	expression association	CCND1
LUCAT1	interact with protein	MAPK1
LUCAT1	interact with protein	ANXA2
LUCAT1	ceRNA or sponge	MIR539
LUCAT1	transcriptional regulation	UBA52
LUCAT1	ceRNA or sponge	TCF7L2
LUCAT1	ceRNA or sponge	MIR5702
LUCAT1	expression association	MIR199A1
LUCAT1	ceRNA or sponge	SOX2
LUCAT1	expression association	MIR199B
LUCAT1	ceRNA or sponge	YWHAZ
LUCAT1	expression association	TP53
LUCAT1	expression association	BAX
LUCAT1	expression association	HDAC1
LUCAT1	expression association	GABPA
CXCR4	transcriptional regulation	XIST
CERNA2	ceRNA or sponge	CDK6
CERNA2	expression association	BCL2
CERNA2	expression association	BAX
CERNA2	expression association	JAK2
CERNA2	ceRNA or sponge	STAT3
CERNA2	expression association	HMGA2
CERNA2	expression association	DICER1
CERNA2	expression association	MYC
CERNA2	expression association	IMP3
CERNA2	transcriptional regulation	MIRLET7B
CERNA2	ceRNA or sponge	SYF2
PANTR1	expression association	ROCK1
PANTR1	expression association	CCND1
PANTR1	expression association	CDK4
PANTR1	expression association	CDKN2C
PANTR1	expression association	RB1
PANTR1	epigenetic regulation	POU3F3
PANTR1	interact with protein	EZH2
PANTR1	expression association	CD44
PANTR1	expression association	PROM1
RELA	transcriptional regulation	PICSAR
CARMN	ceRNA or sponge	AXIN2
CARMN	epigenetic regulation	MIR21
MIR26A1	epigenetic regulation	MEG3
HIF1A	transcriptional regulation	UCA1
HIF1A	transcriptional regulation	GAPLINC
HIF1A	transcriptional regulation	H19
HIF1A	transcriptional regulation	PDK1-AS1
HIF1A	transcriptional regulation	LINC00511
BDNF-AS	expression association	CASP3
BDNF-AS	expression association	BDNF
BDNF-AS	expression association	CDC42
BDNF-AS	expression association	CCNE1
BDNF-AS	interact with protein	TP53
BDNF-AS	expression association	RAX2
BDNF-AS	epigenetic regulation	GSK3B
NBAT1	expression association	SOX9
NBAT1	expression association	REST
NBAT1	epigenetic regulation	DKK1
NBAT1	interact with protein	EZH2
NBAT1	ceRNA or sponge	SOX7
NBAT1	expression association	MYC
NBAT1	ceRNA or sponge	SOCS6
NBAT1	expression association	PTEN
NBAT1	ceRNA or sponge	GSK3B
FOXP1	transcriptional regulation	CLRN1-AS1
FOXP1	transcriptional regulation	HCG11
FOXD2-AS1	ceRNA or sponge	AKT1
FOXD2-AS1	ceRNA or sponge	CCND1
FOXD2-AS1	expression association	S100A1
FOXD2-AS1	ceRNA or sponge	ABCC3
FOXD2-AS1	ceRNA or sponge	PFN2
FOXD2-AS1	transcriptional regulation	STAT3
FOXD2-AS1	expression association	RELA
FOXD2-AS1	expression association	GTF2H2
FOXD2-AS1	ceRNA or sponge	MAP3K1
FOXD2-AS1	ceRNA or sponge	MIR4492
FOXD2-AS1	expression association	MIR143
FOXD2-AS1	expression association	BAX
FOXD2-AS1	expression association	BCL2
FOXD2-AS1	ceRNA or sponge	CCND2
FOXD2-AS1	ceRNA or sponge	CPEB4
FOXD2-AS1	epigenetic regulation	DKK1
FOXD2-AS1	ceRNA or sponge	TERT
FOXD2-AS1	ceRNA or sponge	HMGA2
FOXD2-AS1	ceRNA or sponge	HDGF
FOXD2-AS1	ceRNA or sponge	MIR760
FOXD2-AS1	epigenetic regulation	CDKN1B
FOXD2-AS1	ceRNA or sponge	MIR195
FOXD2-AS1	ceRNA or sponge	CDK1
FOXD2-AS1	expression association	CDKN1A
FOXD2-AS1	interact with protein	EZH2
FOXD2-AS1	ceRNA or sponge	TMEM9
FOXD2-AS1	expression association	PIK3CA
AKT1	epigenetic regulation	LINC01546
IGF2-AS	expression association	IGF2
IGF2-AS	ceRNA or sponge	KLK4
IGF2-AS	ceRNA or sponge	CREB1
IGF2-AS	ceRNA or sponge	SHOX2
THRIL	ceRNA or sponge	CCL2
THRIL	ceRNA or sponge	TNF
THRIL	ceRNA or sponge	ROCK2
THRIL	ceRNA or sponge	ATG4D
THRIL	ceRNA or sponge	MIR125B1
THRIL	expression association	MMP1
THRIL	expression association	MMP3
THRIL	expression association	MMP13
THRIL	expression association	CDK1
THRIL	expression association	GTSE1
HNF1A-AS1	expression association	NOTCH1
HNF1A-AS1	expression association	HES1
HNF1A-AS1	ceRNA or sponge	CDC34
HNF1A-AS1	interact with protein	PTPN6
HNF1A-AS1	ceRNA or sponge	MIR17
HNF1A-AS1	expression association	CTNNB1
HNF1A-AS1	expression association	CCND1
HNF1A-AS1	expression association	MYC
HNF1A-AS1	ceRNA or sponge	SIRT1
HNF1A-AS1	expression association	TP53
HNF1A-AS1	ceRNA or sponge	SOX4
HNF1A-AS1	expression association	H19
HNF1A-AS1	epigenetic regulation	NKD1
HNF1A-AS1	epigenetic regulation	CDKN1A
HNF1A-AS1	ceRNA or sponge	BCL2
HNF1A-AS1	ceRNA or sponge	ATG5
HNF1A-AS1	expression association	RRM1
HNF1A-AS1	expression association	CEACAM5
HNF1A-AS1	expression association	VEGFA
HNF1A-AS1	expression association	MMP9
HNF1A-AS1	interact with protein	EZH2
HNF1A-AS1	ceRNA or sponge	TRIM32
HNF1A-AS1	ceRNA or sponge	MAP2K4
HNF1A-AS1	ceRNA or sponge	IL6
HNF1A-AS1	transcriptional regulation	OTX1
HNF1A-AS1	ceRNA or sponge	CDK6
FER1L4	ceRNA or sponge	PTEN
FER1L4	expression association	MIR106A
FER1L4	expression association	PIK3CA
FER1L4	expression association	AKT1
FER1L4	ceRNA or sponge	SOCS5
PTEN	expression association	MALAT1
FLVCR1-DT	ceRNA or sponge	E2F3
FLVCR1-DT	ceRNA or sponge	MET
FLVCR1-DT	ceRNA or sponge	MIR30B
FLVCR1-DT	ceRNA or sponge	YAP1
FLVCR1-DT	ceRNA or sponge	E2F2
E2F3	transcriptional regulation	ERICD
DBH-AS1	ceRNA or sponge	MIR138-1
DBH-AS1	expression association	CDK6
DBH-AS1	expression association	CCND1
DBH-AS1	expression association	CCNE1
DBH-AS1	expression association	CDKN2A
DBH-AS1	expression association	CDKN1A
DBH-AS1	expression association	CDKN1B
DBH-AS1	ceRNA or sponge	MIR223
DBH-AS1	expression association	PIK3CA
DBH-AS1	expression association	AKT1
DBH-AS1	interact with protein	FN1
KCNA3	expression association	YAP1
PDE10A	expression association	MMP2
PDE10A	expression association	MMP9
PDE10A	ceRNA or sponge	CHUK
PDE10A	interact with mRNA	ILF2
PDE10A	expression association	USP9X
PDE10A	transcriptional regulation	IL24
PDE10A	expression association	STK11
PDE10A	interact with protein	NONO
PDE10A	ceRNA or sponge	HMGA2
PDE10A	ceRNA or sponge	MIR497
PDE10A	ceRNA or sponge	MAPK1
PDE10A	ceRNA or sponge	SPIN1
PDE10A	ceRNA or sponge	ROBO1
PDE10A	ceRNA or sponge	SEPTIN6
PDE10A	ceRNA or sponge	BASP1
PDE10A	ceRNA or sponge	CD274
PDE10A	ceRNA or sponge	CDK6
PDE10A	ceRNA or sponge	YAP1
PDE10A	ceRNA or sponge	TEAD1
HOXA5	transcriptional regulation	LINC00312
NIFK-AS1	ceRNA or sponge	MIR146A
NIFK-AS1	ceRNA or sponge	MIR3142HG
FALEC	interact with protein	STAT3
FALEC	interact with protein	AKT1
FALEC	epigenetic regulation	CDKN1A
FALEC	interact with protein	PDK1
FALEC	interact with protein	BMI1
FALEC	interact with protein	EZH2
FALEC	expression association	PTEN
FALEC	expression association	DAPK2
FALEC	ceRNA or sponge	NUPR1
FALEC	transcriptional regulation	ECM1
FALEC	ceRNA or sponge	CRKL
MIR124-1HG	ceRNA or sponge	KLF16
MIR124-1HG	ceRNA or sponge	MIR185
MIR124-1HG	ceRNA or sponge	DDIT3
MIR214	ceRNA or sponge	PVT1
MIR182	expression association	MALAT1
SOX2-OT	ceRNA or sponge	MIR194-1
SOX2-OT	transcriptional regulation	SOX2
SOX2-OT	epigenetic regulation	EZH2
SOX2-OT	expression association	CCNB1
SOX2-OT	expression association	CDK1
SOX2-OT	ceRNA or sponge	CFL2
SOX2-OT	ceRNA or sponge	TRAF6
SOX2-OT	ceRNA or sponge	TGFBR1
SOX2-OT	ceRNA or sponge	HNRNPA2B1
SOX2-OT	ceRNA or sponge	FOXP4
SOX2-OT	ceRNA or sponge	ZEB2
SOX2-OT	ceRNA or sponge	AKT2
SOX2-OT	ceRNA or sponge	SOX3
SOX2-OT	ceRNA or sponge	SOX5
SOX2-OT	epigenetic regulation	PTEN
SOX2-OT	ceRNA or sponge	MIR363
MIR194-1	epigenetic regulation	NEAT1
VPS9D1-AS1	ceRNA or sponge	MYC
VPS9D1-AS1	ceRNA or sponge	HMGA2
VPS9D1-AS1	interact with protein	CDK4
VPS9D1-AS1	ceRNA or sponge	MEF2D
MYC	transcriptional regulation	C20orf204
MYC	expression association	MALAT1
MYC	transcriptional regulation	DANCR
MYC	epigenetic regulation	CASC11
MYC	transcriptional regulation	TINCR
MYC	expression association	H19
MYC	transcriptional regulation	SNHG12
MYC	transcriptional regulation	MINCR
MYC	transcriptional regulation	CCAT1
MYC	transcriptional regulation	HOTAIR
MYC	transcriptional regulation	PVT1
MYC	interact with protein	EMSLR
MYC	interact with protein	FIRRE
MYC	transcriptional regulation	SNHG11
MYC	transcriptional regulation	LINC00319
MYC	ceRNA or sponge	RHPN1-AS1
MYC	expression association	SNHG16
MYC	transcriptional regulation	FGF13-AS1
MYC	transcriptional regulation	NEAT1
MYC	interact with protein	HOXC-AS1
MYC	transcriptional regulation	GATA2-AS1
MYC	expression association	SNHG7
MYC	expression association	HOXA13
HOXA10-AS	expression association	HOXA10
IATPR	expression association	ROCK1
IATPR	expression association	ZEB1
IATPR	expression association	CTNNB1
IATPR	expression association	VIM
IATPR	expression association	SNAI2
IATPR	expression association	SNAI1
IATPR	expression association	SOX2
IATPR	expression association	NANOG
IATPR	expression association	POU5F1
IATPR	expression association	MYC
IATPR	expression association	PROM1
IATPR	expression association	IRS1
IATPR	expression association	MIR211
RMRP	ceRNA or sponge	MYC
RMRP	ceRNA or sponge	MIR206
RMRP	expression association	FMNL2
RMRP	expression association	KRAS
RMRP	expression association	SOX9
RMRP	ceRNA or sponge	CCND2
RMRP	expression association	MIR217
RMRP	ceRNA or sponge	TP53
RMRP	ceRNA or sponge	DDX5
RMRP	expression association	NLRP3
RMRP	ceRNA or sponge	NRP2
RMRP	ceRNA or sponge	TACR1
RMRP	ceRNA or sponge	ANXA2
RMRP	ceRNA or sponge	MAPK1
DUXAP8	epigenetic regulation	CDKN1A
DUXAP8	transcriptional regulation	KLF2
DUXAP8	epigenetic regulation	EGR1
DUXAP8	epigenetic regulation	RHOB
DUXAP8	interact with protein	KDM1A
DUXAP8	interact with protein	EZH2
DUXAP8	ceRNA or sponge	HK2
DUXAP8	ceRNA or sponge	LDHA
DUXAP8	ceRNA or sponge	YAP1
DUXAP8	ceRNA or sponge	BUB1
DUXAP8	ceRNA or sponge	MIR26B
DUXAP8	ceRNA or sponge	SAPCD2
DUXAP8	ceRNA or sponge	NUPR1
DUXAP8	expression association	SIX4
DUXAP8	ceRNA or sponge	ZNF277
DUXAP8	ceRNA or sponge	PDK2
DUXAP8	ceRNA or sponge	RAB14
DUXAP8	ceRNA or sponge	IGF1R
SPAAR	expression association	SNAI2
SPAAR	expression association	CDH2
SPAAR	expression association	CTNNB1
SPAAR	ceRNA or sponge	CRLS1
TWIST1	transcriptional regulation	DUXAP9
TWIST1	transcriptional regulation	GAS1RR
TWIST1	expression association	TWIST1
DLX6-AS1	ceRNA or sponge	E2F1
DLX6-AS1	ceRNA or sponge	GADD45A
DLX6-AS1	ceRNA or sponge	MMP2
DLX6-AS1	ceRNA or sponge	PTEN
DLX6-AS1	expression association	DLX6
DLX6-AS1	ceRNA or sponge	MIR223
DLX6-AS1	ceRNA or sponge	ERP44
DLX6-AS1	ceRNA or sponge	DLK1
DLX6-AS1	ceRNA or sponge	MIR199A1
DLX6-AS1	ceRNA or sponge	PRR11
DLX6-AS1	ceRNA or sponge	PDK1
DLX6-AS1	ceRNA or sponge	RUNX2
DLX6-AS1	ceRNA or sponge	WEE1
DLX6-AS1	ceRNA or sponge	MIR497
DLX6-AS1	interact with protein	NOTCH1
DLX6-AS1	ceRNA or sponge	YAP1
DLX6-AS1	interact with protein	UPF1
DLX6-AS1	ceRNA or sponge	ARPP19
DLX6-AS1	ceRNA or sponge	POU2F1
DLX6-AS1	expression association	PIK3CA
DLX6-AS1	expression association	AKT1
DLX6-AS1	expression association	MTOR
DLX6-AS1	transcriptional regulation	CADM1
DLX6-AS1	ceRNA or sponge	CDK4
IGF2BP2	transcriptional regulation	CASC9
EGR1	transcriptional regulation	HNF1A-AS1
EGR1	transcriptional regulation	H19
EGR1	transcriptional regulation	LINC01503
EGR1	expression association	LINC01116
EGR1	transcriptional regulation	FOXD2-AS1
APTR	ceRNA or sponge	YAP1
APTR	epigenetic regulation	CDKN1A
APTR	interact with protein	EZH2
APTR	interact with protein	SUZ12
APTR	ceRNA or sponge	MIR126
EPIC1	interact with protein	MYC
EPIC1	expression association	AKT1
EPIC1	expression association	CCNA2
EPIC1	expression association	CCND1
EPIC1	expression association	CDK9
EPIC1	epigenetic regulation	MEF2D
EPIC1	interact with protein	YAP1
MNX1-AS1	interact with protein	MAPK3
MNX1-AS1	interact with protein	MAPK1
MNX1-AS1	interact with protein	MAPK8
MNX1-AS1	expression association	KISS1
MNX1-AS1	ceRNA or sponge	BCL9
MNX1-AS1	ceRNA or sponge	SEC61A1
MNX1-AS1	transcriptional regulation	BTG2
MNX1-AS1	ceRNA or sponge	BCL2
MNX1-AS1	ceRNA or sponge	RAB1A
MNX1-AS1	transcriptional regulation	CDKN1A
MNX1-AS1	ceRNA or sponge	COMMD8
MNX1-AS1	expression association	STAT3
MNX1-AS1	ceRNA or sponge	SIRT1
HOXC-AS3	interact with protein	YBX1
HOXC-AS3	expression association	SOS1
HOXC-AS3	ceRNA or sponge	PPP1R1A
HOXC-AS3	expression association	FOXM1
MIR212	ceRNA or sponge	MEG3
FTH1P3	expression association	SP1
FTH1P3	expression association	RELA
FTH1P3	ceRNA or sponge	MIR224
FTH1P3	ceRNA or sponge	TPD52
FTH1P3	ceRNA or sponge	MIR145
LINC01606	expression association	MIR423
SNHG14	epigenetic regulation	PABPC1
SNHG14	ceRNA or sponge	KRAS
SNHG14	ceRNA or sponge	VAMP2
SNHG14	ceRNA or sponge	DHX33
SNHG14	ceRNA or sponge	MIR101-1
SNHG14	ceRNA or sponge	STAT3
SNHG14	ceRNA or sponge	FBXO22
SNHG14	ceRNA or sponge	MIR152
SNHG14	ceRNA or sponge	CCN5
SNHG14	ceRNA or sponge	MIR340
SNHG14	expression association	DGCR8
SNHG14	ceRNA or sponge	HMGB1
SNHG14	transcriptional regulation	EZH2
SNHG14	ceRNA or sponge	YWHAZ
SNHG14	ceRNA or sponge	MIR613
SNHG14	ceRNA or sponge	EPHA7
SNHG14	ceRNA or sponge	ANXA2
SNHG14	ceRNA or sponge	ZEB1
SNHG14	ceRNA or sponge	SKIL
SNHG14	ceRNA or sponge	KLF7
PABPC1	interact with mRNA	BDNF-AS
MET	expression association	SNHG5
GSC-DT	ceRNA or sponge	BMI1
NKX2-1-AS1	transcriptional regulation	CD274
DUXAP9	ceRNA or sponge	TWIST1
DUXAP9	ceRNA or sponge	MMP9
DUXAP9	ceRNA or sponge	MYCN
DUXAP9	ceRNA or sponge	SNAI1
DUXAP9	ceRNA or sponge	VIM
DUXAP9	ceRNA or sponge	TJP1
DUXAP9	ceRNA or sponge	MIR760
DUXAP9	expression association	MIR29C
DUXAP9	epigenetic regulation	IGF2BP2
DUXAP9	expression association	CCND1
DUXAP9	ceRNA or sponge	MIR26A1
DUXAP9	expression association	MUC1
DUXAP9	ceRNA or sponge	MSI2
SNHG15	ceRNA or sponge	YAP1
SNHG15	expression association	MIR211
SNHG15	ceRNA or sponge	VEGFA
SNHG15	ceRNA or sponge	CDC42
SNHG15	ceRNA or sponge	MIR141
SNHG15	expression association	MMP2
SNHG15	expression association	MMP9
SNHG15	ceRNA or sponge	SIRT1
SNHG15	expression association	TNFRSF11A
SNHG15	expression association	TNFSF11
SNHG15	ceRNA or sponge	ICAM1
SNHG15	ceRNA or sponge	CD274
SNHG15	ceRNA or sponge	TP53INP1
SNHG15	ceRNA or sponge	FKBP1A
SNHG15	ceRNA or sponge	MIR338
SNHG15	ceRNA or sponge	FOS
SNHG15	ceRNA or sponge	RAB14
SNHG15	ceRNA or sponge	CDK6
SNHG15	expression association	SOX2
SNHG15	expression association	EGFR
SNHG15	expression association	CTNNB1
SNHG15	expression association	MIR627
SNHG15	ceRNA or sponge	ZEB2
SNHG15	ceRNA or sponge	E2F2
SNHG15	ceRNA or sponge	HDAC2
SNHG8	ceRNA or sponge	CCND1
SNHG8	expression association	CASP3
SNHG8	ceRNA or sponge	CDK6
SNHG8	ceRNA or sponge	KPNA2
SNHG8	ceRNA or sponge	PDGFRA
SNHG8	ceRNA or sponge	MIR663AHG
SNHG8	ceRNA or sponge	MIR542
SNHG8	expression association	PARP1
SNHG8	expression association	RECK
LINC-ROR	ceRNA or sponge	MIR145
LINC-ROR	ceRNA or sponge	MIR124-1
LINC-ROR	expression association	PKM
LINC-ROR	ceRNA or sponge	FSCN1
LINC-ROR	ceRNA or sponge	RAD18
LINC-ROR	expression association	TP53
LINC-ROR	interact with mRNA	MYC
LINC-ROR	expression association	DUSP7
LINC-ROR	ceRNA or sponge	SOX9
LINC-ROR	ceRNA or sponge	MUC1
LINC-ROR	ceRNA or sponge	ZEB2
LINC-ROR	expression association	NANOG
LINC-ROR	expression association	MIR205
LINC-ROR	transcriptional regulation	ZEB1
LINC-ROR	expression association	POU5F1
LINC-ROR	expression association	SOX2
LINC-ROR	expression association	PROM1
LINC-ROR	epigenetic regulation	TESC
LINC-ROR	expression association	KLF4
LINC-ROR	ceRNA or sponge	ARF6
LINC-ROR	interact with protein	HNRNPD
LINC-ROR	interact with protein	PTBP1
LINC-ROR	expression association	IL1B
LINC-ROR	ceRNA or sponge	FGF2
LINC-ROR	ceRNA or sponge	MDM2
LINC-ROR	ceRNA or sponge	MST1
LINC-ROR	expression association	LMNB2
LINC-ROR	expression association	TWIST1
LINC-ROR	expression association	KMT2A
LINC-ROR	transcriptional regulation	TIMP3
LINC-ROR	expression association	MIRLET7B
LINC-ROR	ceRNA or sponge	MIR206
LINC-ROR	ceRNA or sponge	NF2
LINC-ROR	ceRNA or sponge	ABCB1
LINC-ROR	ceRNA or sponge	FLNB
LINC-ROR	expression association	MSH3
LINC-ROR	ceRNA or sponge	VEGFA
TMEM18	ceRNA or sponge	MIR143
MIR34A	ceRNA or sponge	HOTAIR
TP53COR1	expression association	PTEN
TP53COR1	expression association	MIR130B
TP53COR1	expression association	PKM
TP53COR1	expression association	OLR1
TP53COR1	expression association	CCND1
TP53COR1	expression association	CDK4
TP53COR1	expression association	CDKN1A
TP53COR1	interact with protein	HNRNPK
TP53COR1	ceRNA or sponge	SNCA
TP53COR1	expression association	CLU
TP53COR1	expression association	MIR625
TP53COR1	ceRNA or sponge	MIR451A
TP53COR1	ceRNA or sponge	MIR9-1
TP53COR1	expression association	HIF1A
TP53COR1	ceRNA or sponge	SIRT1
TP53COR1	ceRNA or sponge	SMOC1
TP53COR1	expression association	BCL2
TP53COR1	expression association	MMP9
TP53COR1	epigenetic regulation	CDH1
TP53COR1	expression association	TGFB1
TP53COR1	expression association	BBC3
TP53COR1	expression association	GLS2
TP53COR1	transcriptional regulation	STAT3
TP53COR1	epigenetic regulation	MDM2
HOTAIRM1	ceRNA or sponge	MIR20A
HOTAIRM1	ceRNA or sponge	MIR125B1
HOTAIRM1	ceRNA or sponge	MIR106B
HOTAIRM1	ceRNA or sponge	DLGAP1
HOTAIRM1	expression association	ITGA4
HOTAIRM1	expression association	ITGAX
HOTAIRM1	ceRNA or sponge	SP1
HOTAIRM1	ceRNA or sponge	PTEN
HOTAIRM1	ceRNA or sponge	ZEB2
HOTAIRM1	epigenetic regulation	HOXA1
HOTAIRM1	ceRNA or sponge	TDG
HOTAIRM1	ceRNA or sponge	IRF4
MIR125B1	ceRNA or sponge	MALAT1
MIR125B1	ceRNA or sponge	HOTTIP
MIR9-1	expression association	MALAT1
MIR29B1	expression association	MEG3
ZFAS1	ceRNA or sponge	CRP
ZFAS1	expression association	WNT3A
ZFAS1	ceRNA or sponge	MIR27A
ZFAS1	expression association	KLF2
ZFAS1	expression association	NKD2
ZFAS1	expression association	ZEB2
ZFAS1	ceRNA or sponge	ZEB1
ZFAS1	ceRNA or sponge	CDK1
ZFAS1	ceRNA or sponge	MMP14
ZFAS1	ceRNA or sponge	MMP16
ZFAS1	ceRNA or sponge	MIR193A
ZFAS1	ceRNA or sponge	USF1
ZFAS1	ceRNA or sponge	KDR
ZFAS1	ceRNA or sponge	VEGFA
ZFAS1	ceRNA or sponge	STAT3
ZFAS1	ceRNA or sponge	MMP15
ZFAS1	ceRNA or sponge	MIR647
ZFAS1	ceRNA or sponge	PTEN
ZFAS1	interact with protein	MMP3
ZFAS1	ceRNA or sponge	HMGA2
ZFAS1	ceRNA or sponge	WNT1
ZFAS1	ceRNA or sponge	SKA1
ZFAS1	ceRNA or sponge	MIR150
ZFAS1	ceRNA or sponge	RAB9A
ZFAS1	ceRNA or sponge	EZH2
ZFAS1	ceRNA or sponge	MIR432
ZFAS1	ceRNA or sponge	MIR135A1
ZFAS1	ceRNA or sponge	RALY
ZFAS1	ceRNA or sponge	PLP2
ZFAS1	ceRNA or sponge	MIR646
ZFAS1	ceRNA or sponge	NOB1
ZFAS1	expression association	ZNFX1
ZFAS1	epigenetic regulation	TXNIP
ZFAS1	ceRNA or sponge	CCL5
PART1	ceRNA or sponge	DNMT3A
PART1	ceRNA or sponge	BCL2
PART1	ceRNA or sponge	JAK1
PART1	ceRNA or sponge	JAK3
PART1	ceRNA or sponge	SOX4
PART1	ceRNA or sponge	TGFBR2
PART1	ceRNA or sponge	SMAD3
PART1	epigenetic regulation	PDGFB
PART1	ceRNA or sponge	MIR4516
PART1	ceRNA or sponge	MIR190A
PART1	ceRNA or sponge	MIR3591
PART1	ceRNA or sponge	CHRAC1
PART1	ceRNA or sponge	RUNX3
PART1	ceRNA or sponge	CTNNB1
DNMT3A	expression association	CDKN2B-AS1
FOXD3-AS1	ceRNA or sponge	MIR150
FOXD3-AS1	ceRNA or sponge	MAP3K2
FOXD3-AS1	ceRNA or sponge	CDK6
FOXD3-AS1	ceRNA or sponge	RICTOR
FOXD3-AS1	ceRNA or sponge	SIRT1
FOXD3-AS1	expression association	PCNA
FOXD3-AS1	expression association	CCND1
FOXD3-AS1	expression association	DCTN6
FOXD3-AS1	expression association	MMP2
FOXD3-AS1	expression association	MMP9
FOXD3-AS1	ceRNA or sponge	MIR296
GLI2	ceRNA or sponge	MIR125B1
PTENP1	ceRNA or sponge	PTEN
PTENP1	ceRNA or sponge	ULK1
PTENP1	ceRNA or sponge	ATG7
PTENP1	ceRNA or sponge	SQSTM1
PTENP1	ceRNA or sponge	PHLPP1
PTENP1	ceRNA or sponge	MTUS1
PTENP1	expression association	CCND1
PTENP1	expression association	CDH2
PTENP1	expression association	VIM
PTENP1	ceRNA or sponge	TSC1
PCA3	ceRNA or sponge	MIR106B
PCA3	interact with mRNA	PRUNE2
PCA3	ceRNA or sponge	PRKD3
PCA3	ceRNA or sponge	SREBF1
PCA3	ceRNA or sponge	MIR140
PCA3	ceRNA or sponge	RFX7
PCA3	expression association	ABCA1
PCA3	ceRNA or sponge	HMGB1
LINC01619	ceRNA or sponge	FOXO1
TUSC7	ceRNA or sponge	MIR10A
TUSC7	ceRNA or sponge	CDK6
TUSC7	ceRNA or sponge	EPHA4
TUSC7	expression association	BCL2
TUSC7	ceRNA or sponge	MIR211
TUSC7	ceRNA or sponge	MIR23B
TUSC7	expression association	FLT1
TUSC7	ceRNA or sponge	TMPRSS11E
TUSC7	ceRNA or sponge	NUMB
TUSC7	ceRNA or sponge	GATA3
TUSC7	ceRNA or sponge	MIR371A
TUSC7	expression association	HK2
TUSC7	expression association	SOCS5
MIR101-1	ceRNA or sponge	MALAT1
MIR101-1	ceRNA or sponge	SNHG1
MIR204	ceRNA or sponge	HOTTIP
ANKRD40CL	ceRNA or sponge	SPAG9
ANKRD40CL	ceRNA or sponge	ETS1
ANKRD40CL	ceRNA or sponge	FMNL2
ANKRD40CL	ceRNA or sponge	MAPK1
ANKRD40CL	ceRNA or sponge	HOXA10
ANKRD40CL	expression association	BAX
ANKRD40CL	expression association	CDKN1A
ANKRD40CL	expression association	CDH1
ANKRD40CL	ceRNA or sponge	RGS17
DUXAP10	epigenetic regulation	CDKN1A
DUXAP10	interact with protein	EZH2
DUXAP10	expression association	CDH1
DUXAP10	expression association	CCND1
DUXAP10	expression association	CCNE1
DUXAP10	expression association	CDK4
DUXAP10	expression association	CDH2
DUXAP10	expression association	VIM
DUXAP10	ceRNA or sponge	GPR39
LINC01139	expression association	TGFB1
LINC01139	expression association	LDHA
LINC01139	ceRNA or sponge	MYBL2
LINC01139	ceRNA or sponge	MIR1262
SNHG20	ceRNA or sponge	RUNX2
SNHG20	expression association	CTNNB1
SNHG20	epigenetic regulation	CDKN1A
SNHG20	ceRNA or sponge	ADAM10
SNHG20	epigenetic regulation	CDH1
SNHG20	interact with protein	EZH2
SNHG20	expression association	NSG1
SNHG20	ceRNA or sponge	LIN28A
SNHG20	ceRNA or sponge	ROCK1
SNHG20	ceRNA or sponge	ZFX
SNHG20	interact with protein	PTEN
SNHG20	ceRNA or sponge	ZEB2
SNHG20	ceRNA or sponge	MDM2
SNHG20	expression association	FOXK1
SNHG20	transcriptional regulation	MMP1
SNHG20	transcriptional regulation	MMP9
SNHG20	transcriptional regulation	CDH5
SNHG20	ceRNA or sponge	MIR197
SNHG20	transcriptional regulation	MIR140
SNHG20	ceRNA or sponge	MIR4486
SNHG20	expression association	BAX
SNHG20	expression association	BCL2
SNHG20	expression association	SNHG20
WDFY3-AS2	expression association	CDH2
WDFY3-AS2	ceRNA or sponge	PTEN
WDFY3-AS2	ceRNA or sponge	ZNF703
RAD51-AS1	transcriptional regulation	RAD51
RAD51-AS1	ceRNA or sponge	NDRG2
SLCO4A1-AS1	interact with protein	CTNNB1
SLCO4A1-AS1	ceRNA or sponge	NFE2L1
SLCO4A1-AS1	ceRNA or sponge	SLCO4A1
SLCO4A1-AS1	expression association	EGFR
SLCO4A1-AS1	expression association	MAPK1
SLCO4A1-AS1	ceRNA or sponge	PARD3
LINP1	expression association	KLF2
LINP1	expression association	PRSS8
LINP1	expression association	PIK3CA
LINP1	expression association	AKT1
LINP1	expression association	HNF4A
HOXA11-AS	epigenetic regulation	RND3
HOXA11-AS	ceRNA or sponge	HOXA7
HOXA11-AS	interact with protein	EZH2
HOXA11-AS	ceRNA or sponge	MIR140
HOXA11-AS	epigenetic regulation	CDKN1A
HOXA11-AS	ceRNA or sponge	MIR124-1
HOXA11-AS	ceRNA or sponge	SP1
HOXA11-AS	epigenetic regulation	LATS1
HOXA11-AS	expression association	CTNNB1
HOXA11-AS	expression association	KLF2
HOXA11-AS	ceRNA or sponge	MIR200B
HOXA11-AS	interact with protein	KDM1A
HOXA11-AS	interact with protein	DNMT1
HOXA11-AS	ceRNA or sponge	MIR1297
HOXA11-AS	expression association	VEGFA
HOXA11-AS	expression association	MMP9
HOXA11-AS	expression association	CDH1
HOXA11-AS	expression association	SNAI1
HOXA11-AS	expression association	TWIST1
HOXA11-AS	expression association	VIM
HOXA11-AS	interact with protein	WDR5
HOXA11-AS	interact with protein	STAU1
HOXA11-AS	ceRNA or sponge	TGFBR1
